entity_id,entity_type,gender,canonical_tt_cyrl,canonical_ru_cyrl,canonical_tt_latn,canonical_ru_latn,source_id,source_row,status,notes,is_lexical_exception
ttn_029440,given,male,Шәрифҗан,Шарифзян,Sharifcan,Sharifzian,zags_2025,ev_0009016,active,given,false
ttn_029441,surname,male,Шәрифҗанов,Шарифзянов,Sharifcanov,Sharifzianov,zags_2025,ev_0017375,active,surname,false
ttn_029442,surname,female,Шәрифҗанова,Шарифзянова,Sharifcanova,Sharifzianova,zags_2025,ev_0017376,active,surname,false
ttn_029445,surname,male,Шәрифов,Шарифов,Sharifov,Sharifov,zags_2025,ev_0017377,active,surname,false
ttn_029446,surname,female,Шәрифова,Шарифова,Sharifova,Sharifova,zags_2025,ev_0017378,active,surname,false
ttn_029449,given,male,Шәрифулла,Шарифулла,Sharifulla,Sharifulla,zags_2025,ev_0009019,active,given,false
ttn_029450,surname,male,Шәрифуллин,Шарифуллин,Sharifullin,Sharifullin,zags_2025,ev_0017379,active,surname,false
ttn_029451,surname,female,Шәрифуллина,Шарифуллина,Sharifullina,Sharifullina,zags_2025,ev_0017380,active,surname,false
ttn_029454,given,male,Шәрифхан,Шарифхан,Sharifxan,Sharifkhan,zags_2025,ev_0009022,active,given,false
ttn_029455,surname,male,Шәрифханов,Шарифханов,Sharifxanov,Sharifkhanov,zags_2025,ev_0017381,active,surname,false
ttn_029456,surname,female,Шәрифханова,Шарифханова,Sharifxanova,Sharifkhanova,zags_2025,ev_0017382,active,surname,false
ttn_029459,given,female,Шатгөл,Шатгуль,Shatgol,Shatgul,zags_2025,ev_0011291,active,given,false
ttn_029461,given,male,Шәүкәт,Шаукат,Shaukat,Shaukat,zags_2025,ev_0009025,active,given,false
ttn_029462,surname,male,Шәүкәтов,Шаукатов,Shaukatov,Shaukatov,zags_2025,ev_0017383,active,surname,false
ttn_029463,surname,female,Шәукәтова,Шаукатова,Shaukatova,Shaukatova,zags_2025,ev_0017384,active,surname,false
ttn_029466,given,male,Шәфәгать,Шафагат,Shafagat,Shafagat,zags_2025,ev_0009028,active,given,false
ttn_029467,surname,male,Шәфәгатов,Шафагатов,Shafagatov,Shafagatov,zags_2025,ev_0017385,active,surname,false
ttn_029468,surname,female,Шәфәгатова,Шафагатова,Shafagatova,Shafagatova,zags_2025,ev_0017386,active,surname,false
ttn_029471,given,male,Шәфәгатулла,Шафагатулла,Shafagatulla,Shafagatulla,zags_2025,ev_0009031,active,given,false
ttn_029472,surname,male,Шәфәгатуллин,Шафагатуллин,Shafagatullin,Shafagatullin,zags_2025,ev_0017387,active,surname,false
ttn_029473,surname,female,Шәфәгатуллина,Шафагатуллина,Shafagatullina,Shafagatullina,zags_2025,ev_0017388,active,surname,false
ttn_029476,given,male,Шәфәкъ,Шафак,Shafak,Shafak,zags_2025,ev_0009034,active,given,false
ttn_029477,surname,male,Шәфәков,Шафаков,Shafakov,Shafakov,zags_2025,ev_0017389,active,surname,false
ttn_029478,surname,female,Шәфәкова,Шафакова,Shafakova,Shafakova,zags_2025,ev_0017390,active,surname,false
ttn_029481,given,female,Шәфига,Шафига,Shafiga,Shafiga,zags_2025,ev_0011292,active,given,false
ttn_029482,given,male,Шәфигулла,Шафигулла,Shafigulla,Shafigulla,zags_2025,ev_0009037,active,given,false
ttn_029483,surname,male,Шәфигуллин,Шафигуллин,Shafigullin,Shafigullin,zags_2025,ev_0017391,active,surname,false
ttn_029484,surname,female,Шәфигуллина,Шафигуллина,Shafigullina,Shafigullina,zags_2025,ev_0017392,active,surname,false
ttn_029487,given,male,Шәфикъ,Шафик,Shafik,Shafik,zags_2025,ev_0009040,active,given,false
ttn_029488,given,female,Шәфика,Шафика,Shafika,Shafika,zags_2025,ev_0011293,active,given,false
ttn_029489,surname,male,Шәфиков,Шафиков,Shafikov,Shafikov,zags_2025,ev_0017393,active,surname,false
ttn_029490,surname,female,Шәфикова,Шафикова,Shafikova,Shafikova,zags_2025,ev_0017394,active,surname,false
ttn_029493,given,female,Шәфия,Шафия,Shafiya,Shafiia,zags_2025,ev_0011294,active,given,false
ttn_029494,given,male,Шәфкать,Шафкат,Shafkat,Shafkat,zags_2025,ev_0009043,active,given,false
ttn_029495,surname,male,Шәфкатов,Шафкатов,Shafkatov,Shafkatov,zags_2025,ev_0017395,active,surname,false
ttn_029496,surname,female,Шәфкатова,Шафкатова,Shafkatova,Shafkatova,zags_2025,ev_0017396,active,surname,false
ttn_029499,given,male,Шәфкатулла,Шафкатулла,Shafkatulla,Shafkatulla,zags_2025,ev_0009046,active,given,false
ttn_029500,surname,male,Шәфкатуллин,Шафкатуллин,Shafkatullin,Shafkatullin,zags_2025,ev_0017397,active,surname,false
ttn_029501,surname,female,Шәфкатуллина,Шафкатуллина,Shafkatullina,Shafkatullina,zags_2025,ev_0017398,active,surname,false
ttn_029504,given,female,Шәфкыя,Шафкия,Shafkyya,Shafkiia,zags_2025,ev_0011295,active,given,false
ttn_029505,surname,male,Шаһбаев,Шахбаев,Shahbaev,Shakhbaev,zags_2025,ev_0017399,active,surname,false
ttn_029506,surname,female,Шаһбаева,Шахбаева,Shahbaeva,Shakhbaeva,zags_2025,ev_0017400,active,surname,false
ttn_029509,given,male,Шаһбаз,Шахбаз,Shahbaz,Shakhbaz,zags_2025,ev_0009049,active,given,false
ttn_029510,given,male,Шаһбазгали,Шахбазгали,Shahbazgali,Shakhbazgali,zags_2025,ev_0009052,active,given,false
ttn_029511,surname,male,Шаһбазгалиев,Шахбазгалиев,Shahbazgaliev,Shakhbazgaliev,zags_2025,ev_0017401,active,surname,false
ttn_029512,surname,female,Шаһбазгалиева,Шахбазгалиева,Shahbazgalieva,Shakhbazgalieva,zags_2025,ev_0017402,active,surname,false
ttn_029515,surname,male,Шаһбазгәрәев,Шахбазгараев,Shahbazgaraev,Shakhbazgaraev,zags_2025,ev_0017403,active,surname,false
ttn_029516,surname,female,Шаһбазгәрәева,Шахбазгараева,Shahbazgaraeva,Shakhbazgaraeva,zags_2025,ev_0017404,active,surname,false
ttn_029519,given,male,Шаһбазгәрәй,Шахбазгарай,Shahbazgaray,Shakhbazgarai,zags_2025,ev_0009055,active,given,false
ttn_029520,surname,male,Шаһбазов,Шахбазов,Shahbazov,Shakhbazov,zags_2025,ev_0017405,active,surname,false
ttn_029521,surname,female,Шаһбазова,Шахбазова,Shahbazova,Shakhbazova,zags_2025,ev_0017406,active,surname,false
ttn_029524,given,male,Шаһбазхан,Шахбазхан,Shahbazxan,Shakhbazkhan,zags_2025,ev_0009058,active,given,false
ttn_029525,surname,male,Шаһбазханов,Шахбазханов,Shahbazxanov,Shakhbazkhanov,zags_2025,ev_0017407,active,surname,false
ttn_029526,surname,female,Шаһбазханова,Шахбазханова,Shahbazxanova,Shakhbazkhanova,zags_2025,ev_0017408,active,surname,false
ttn_029529,given,male,Шаһбай,Шахбай,Shahbay,Shakhbai,zags_2025,ev_0009061,active,given,false
ttn_029530,given,male,Шаһбулат,Шахбулат,Shahbulat,Shakhbulat,zags_2025,ev_0009064,active,given,false
ttn_029531,surname,male,Шаһбулатов,Шахбулатов,Shahbulatov,Shakhbulatov,zags_2025,ev_0017409,active,surname,false
ttn_029532,surname,female,Шаһбулатова,Шахбулатова,Shahbulatova,Shakhbulatova,zags_2025,ev_0017410,active,surname,false
ttn_029535,given,male,Шаһгали,Шахгали,Shahgali,Shakhgali,zags_2025,ev_0009067,active,given,false
ttn_029536,surname,male,Шаһгалиев,Шахгалиев,Shahgaliev,Shakhgaliev,zags_2025,ev_0017411,active,surname,false
ttn_029537,surname,female,Шаһгалиева,Шахгалиева,Shahgalieva,Shakhgalieva,zags_2025,ev_0017412,active,surname,false
ttn_029540,surname,male,Шаһгәрәев,Шахгараев,Shahgaraev,Shakhgaraev,zags_2025,ev_0017413,active,surname,false
ttn_029541,surname,female,Шаһгәрәева,Шахгараева,Shahgaraeva,Shakhgaraeva,zags_2025,ev_0017414,active,surname,false
ttn_029544,given,male,Шаһгәрәй,Шахгарай,Shahgaray,Shakhgarai,zags_2025,ev_0009070,active,given,false
ttn_029545,given,female,Шаһзадә,Шахзада,Shahzada,Shakhzada,zags_2025,ev_0011296,active,given,false
ttn_029546,given,male,Шаһзаман,Шахзаман,Shahzaman,Shakhzaman,zags_2025,ev_0009073,active,given,false
ttn_029547,surname,male,Шаһзаманов,Шахзаманов,Shahzamanov,Shakhzamanov,zags_2025,ev_0017415,active,surname,false
ttn_029548,surname,female,Шаһзаманова,Шахзаманова,Shahzamanova,Shakhzamanova,zags_2025,ev_0017416,active,surname,false
ttn_029551,given,male,Шаһиәхмәт,Шахиахмет,Shahiaxmat,Shakhiakhmet,zags_2025,ev_0009076,active,given,false
ttn_029552,surname,male,Шаһиәхмәтов,Шахиахметов,Shahiaxmatov,Shakhiakhmetov,zags_2025,ev_0017417,active,surname,false
ttn_029553,surname,female,Шаһиәхмәтова,Шахиахметова,Shahiaxmatova,Shakhiakhmetova,zags_2025,ev_0017418,active,surname,false
ttn_029556,given,male,Шаһибәк,Шахибек,Shahibak,Shakhibek,zags_2025,ev_0009079,active,given,false
ttn_029557,surname,male,Шаһибәков,Шахибеков,Shahibakov,Shakhibekov,zags_2025,ev_0017419,active,surname,false
ttn_029558,surname,female,Шаһибәкова,Шахибекова,Shahibakova,Shakhibekova,zags_2025,ev_0017420,active,surname,false
ttn_029561,given,female,Шаһидә,Шахида,Shahida,Shakhida,zags_2025,ev_0011297,active,given,false
ttn_029562,given,female,Шаһиҗамал,Шахиджамал,Shahicamal,Shakhidzhamal,zags_2025,ev_0011298,active,given,false
ttn_029563,given,male,Шаһидулла,Шахидулла,Shahidulla,Shakhidulla,zags_2025,ev_0009082,active,given,false
ttn_029564,surname,male,Шаһидуллин,Шахидуллин,Shahidullin,Shakhidullin,zags_2025,ev_0017421,active,surname,false
ttn_029565,surname,female,Шаһидуллина,Шахидуллина,Shahidullina,Shakhidullina,zags_2025,ev_0017422,active,surname,false
ttn_029568,given,male,Шаһизәр,Шахизар,Shahizar,Shakhizar,zags_2025,ev_0009085,active,given,false
ttn_029569,surname,male,Шаһизәров,Шахизаров,Shahizarov,Shakhizarov,zags_2025,ev_0017423,active,surname,false
ttn_029570,surname,female,Шаһизәрова,Шахизарова,Shahizarova,Shakhizarova,zags_2025,ev_0017424,active,surname,false
ttn_029573,given,male,Шаһиҗан,Шахизян,Shahican,Shakhizian,zags_2025,ev_0009088,active,given,false
ttn_029574,surname,male,Шаһиҗанов,Шахизянов,Shahicanov,Shakhizianov,zags_2025,ev_0017425,active,surname,false
ttn_029575,surname,female,Шаһиҗанова,Шахизянова,Shahicanova,Shakhizianova,zags_2025,ev_0017426,active,surname,false
ttn_029578,given,male,Шаһиислам,Шахиислам,Shahiislam,Shakhiislam,zags_2025,ev_0009091,active,given,false
ttn_029579,surname,male,Шаһиисламов,Шахиисламов,Shahiislamov,Shakhiislamov,zags_2025,ev_0017427,active,surname,false
ttn_029580,surname,female,Шаһиисламова,Шахиисламова,Shahiislamova,Shakhiislamova,zags_2025,ev_0017428,active,surname,false
ttn_029583,given,female,Шаһикамал,Шахикамал,Shahikamal,Shakhikamal,zags_2025,ev_0011299,active,given,false
ttn_029584,given,male,Шаһиман,Шахиман,Shahiman,Shakhiman,zags_2025,ev_0009094,active,given,false
ttn_029585,surname,male,Шаһиманов,Шахиманов,Shahimanov,Shakhimanov,zags_2025,ev_0017429,active,surname,false
ttn_029586,surname,female,Шаһиманова,Шахиманова,Shahimanova,Shakhimanova,zags_2025,ev_0017430,active,surname,false
ttn_029589,given,male,Шаһимәрдан,Шахимардан,Shahimardan,Shakhimardan,zags_2025,ev_0009097,active,given,false
ttn_029590,surname,male,Шаһимәрданов,Шахимарданов,Shahimardanov,Shakhimardanov,zags_2025,ev_0017431,active,surname,false
ttn_029591,surname,female,Шаһимәрданова,Шахимарданова,Shahimardanova,Shakhimardanova,zags_2025,ev_0017432,active,surname,false
ttn_029594,given,male,Шаһимулла,Шахимулла,Shahimulla,Shakhimulla,zags_2025,ev_0009100,active,given,false
ttn_029595,surname,male,Шаһимуллин,Шахимуллин,Shahimullin,Shakhimullin,zags_2025,ev_0017433,active,surname,false
ttn_029596,surname,female,Шаһимуллина,Шахимуллина,Shahimullina,Shakhimullina,zags_2025,ev_0017434,active,surname,false
ttn_029599,given,male,Шаһиморат,Шахимурат,Shahimorat,Shakhimurat,zags_2025,ev_0009103,active,given,false
ttn_029600,surname,male,Шаһиморатов,Шахимуратов,Shahimoratov,Shakhimuratov,zags_2025,ev_0017435,active,surname,false
ttn_029601,surname,female,Шаһиморатова,Шахимуратова,Shahimoratova,Shakhimuratova,zags_2025,ev_0017436,active,surname,false
ttn_029604,given,male,Шаһимөхәммәт,Шахимухаммет,Shahimoxammat,Shakhimukhammet,zags_2025,ev_0009106,active,given,false
ttn_029605,surname,male,Шаһимөхәммәтов,Шахимухамметов,Shahimoxammatov,Shakhimukhammetov,zags_2025,ev_0017437,active,surname,false
ttn_029606,surname,female,Шаһимөхәммәтова,Шахимухамметова,Shahimoxammatova,Shakhimukhammetova,zags_2025,ev_0017438,active,surname,false
ttn_029609,given,male,Шаһин,Шахин,Shahin,Shakhin,zags_2025,ev_0009109,active,given,false
ttn_029610,given,female,Шаһинә,Шахина,Shahina,Shakhina,zags_2025,ev_0011300,active,given,false
ttn_029611,surname,male,Шаһингәрәев,Шахингараев,Shahingaraev,Shakhingaraev,zags_2025,ev_0017439,active,surname,false
ttn_029612,surname,female,Шаһингәрәева,Шахингараева,Shahingaraeva,Shakhingaraeva,zags_2025,ev_0017440,active,surname,false
ttn_029615,given,male,Шаһингәрәй,Шахингарай,Shahingaray,Shakhingarai,zags_2025,ev_0009112,active,given,false
ttn_029616,surname,male,Шаһинов,Шахинов,Shahinov,Shakhinov,zags_2025,ev_0017441,active,surname,false
ttn_029617,surname,female,Шаһинова,Шахинова,Shahinova,Shakhinova,zags_2025,ev_0017442,active,surname,false
ttn_029620,given,male,Шаһинур,Шахинур,Shahinur,Shakhinur,zags_2025,ev_0009115,active,given,false
ttn_029621,surname,male,Шаһинуров,Шахинуров,Shahinurov,Shakhinurov,zags_2025,ev_0017443,active,surname,false
ttn_029622,surname,female,Шаһинурова,Шахинурова,Shahinurova,Shakhinurova,zags_2025,ev_0017444,active,surname,false
ttn_029625,given,female,Шәһирә,Шахира,Shahira,Shakhira,zags_2025,ev_0011301,active,given,false
ttn_029626,given,male,Шаһисолтан,Шахисултан,Shahisoltan,Shakhisultan,zags_2025,ev_0009118,active,given,false
ttn_029627,surname,male,Шаһисолтанов,Шахисултанов,Shahisoltanov,Shakhisultanov,zags_2025,ev_0017445,active,surname,false
ttn_029628,surname,female,Шаһисолтанова,Шахисултанова,Shahisoltanova,Shakhisultanova,zags_2025,ev_0017446,active,surname,false
ttn_029631,given,male,Шаһит,Шахит,Shahit,Shakhit,zags_2025,ev_0009121,active,given,false
ttn_029632,surname,male,Шаһитгалиев,Шахитгалиев,Shahitgaliev,Shakhitgaliev,zags_2025,ev_0017447,active,surname,false
ttn_029633,surname,female,Шаһитгалиева,Шахитгалиева,Shahitgalieva,Shakhitgalieva,zags_2025,ev_0017448,active,surname,false
ttn_029636,surname,male,Шаһитов,Шахитов,Shahitov,Shakhitov,zags_2025,ev_0017449,active,surname,false
ttn_029637,surname,female,Шаһитова,Шахитова,Shahitova,Shakhitova,zags_2025,ev_0017450,active,surname,false
ttn_029640,given,male,Шаһитгали,Шахиттали,Shahitgali,Shakhittali,zags_2025,ev_0009124,active,given,false
ttn_029641,given,male,Шаһичура,Шахичура,Shahichura,Shakhichura,zags_2025,ev_0009127,active,given,false
ttn_029642,surname,male,Шаһичурин,Шахичурин,Shahichurin,Shakhichurin,zags_2025,ev_0017451,active,surname,false
