name_id,entity_type,gender,origin_family,usage_community,canonical_tt_cyrl,canonical_ru_cyrl,canonical_tt_latn,canonical_ru_latn,primary_form_global,primary_form_tt,primary_form_ru,source_id,source_row,status,notes
ttn_003063,given,male,unknown,tatar_registry,Әхмәтсафа,Ахметсафа,Axmatsafa,Akhmetsafa,Ахметсафа,Әхмәтсафа,Ахметсафа,zags_2025,ev_0001324,active,given
ttn_003064,surname,male,unknown,tatar_registry,Әхмәтсафин,Ахметсафин,Axmatsafin,Akhmetsafin,Ахметсафин,Әхмәтсафин,Ахметсафин,zags_2025,ev_0012249,active,surname
ttn_003065,surname,female,unknown,tatar_registry,Әхмәтсафина,Ахметсафина,Axmatsafina,Akhmetsafina,Ахметсафина,Әхмәтсафина,Ахметсафина,zags_2025,ev_0012250,active,surname
ttn_003068,given,male,unknown,tatar_registry,Әхмәтситдыйк,Ахметситдик,Axmatsitdyyk,Akhmetsitdik,Ахметситдик,Әхмәтситдыйк,Ахметситдик,zags_2025,ev_0001327,active,given
ttn_003069,surname,male,unknown,tatar_registry,Әхмәтситдыйков,Ахметситдиков,Axmatsitdyykov,Akhmetsitdikov,Ахметситдиков,Әхмәтситдыйков,Ахметситдиков,zags_2025,ev_0012251,active,surname
ttn_003070,surname,female,unknown,tatar_registry,Әхмәтситдыйкова,Ахметситдикова,Axmatsitdyykova,Akhmetsitdikova,Ахметситдикова,Әхмәтситдыйкова,Ахметситдикова,zags_2025,ev_0012252,active,surname
ttn_003073,given,male,unknown,tatar_registry,Әхмәтсолтан,Ахметсултан,Axmatsoltan,Akhmetsultan,Ахметсултан,Әхмәтсолтан,Ахметсултан,zags_2025,ev_0001330,active,given
ttn_003074,surname,male,unknown,tatar_registry,Әхмәтсолтанов,Ахметсултанов,Axmatsoltanov,Akhmetsultanov,Ахметсултанов,Әхмәтсолтанов,Ахметсултанов,zags_2025,ev_0012253,active,surname
ttn_003075,surname,female,unknown,tatar_registry,Әхмәтсолтанова,Ахметсултанова,Axmatsoltanova,Akhmetsultanova,Ахметсултанова,Әхмәтсолтанова,Ахметсултанова,zags_2025,ev_0012254,active,surname
ttn_003079,given,male,unknown,tatar_registry,Әхмәттаһир,Ахметтахир,Axmattahir,Akhmettakhir,Ахметтахир,Әхмәттаһир,Ахметтахир,zags_2025,ev_0001333,active,given
ttn_003080,surname,male,unknown,tatar_registry,Әхмәттаһиров,Ахметтахиров,Axmattahirov,Akhmettakhirov,Ахметтахиров,Әхмәттаһиров,Ахметтахиров,zags_2025,ev_0012255,active,surname
ttn_003081,surname,female,unknown,tatar_registry,Әхмәттаһирова,Ахметтахирова,Axmattahirova,Akhmettakhirova,Ахметтахирова,Әхмәттаһирова,Ахметтахирова,zags_2025,ev_0012256,active,surname
ttn_003084,given,male,unknown,tatar_registry,Әхмәтфәез,Ахметфаиз,Axmatfaez,Akhmetfaiz,Ахметфаиз,Әхмәтфәез,Ахметфаиз,zags_2025,ev_0001336,active,given
ttn_003085,surname,male,unknown,tatar_registry,Әхмәтфәезов,Ахметфаизов,Axmatfaezov,Akhmetfaizov,Ахметфаизов,Әхмәтфәезов,Ахметфаизов,zags_2025,ev_0012257,active,surname
ttn_003086,surname,female,unknown,tatar_registry,Әхмәтфәезова,Ахметфаизова,Axmatfaezova,Akhmetfaizova,Ахметфаизова,Әхмәтфәезова,Ахметфаизова,zags_2025,ev_0012258,active,surname
ttn_003089,given,male,unknown,tatar_registry,Әхмәтфаикъ,Ахметфаик,Axmatfaik,Akhmetfaik,Ахметфаик,Әхмәтфаикъ,Ахметфаик,zags_2025,ev_0001339,active,given
ttn_003090,surname,male,unknown,tatar_registry,Әхмәтфаиков,Ахметфаиков,Axmatfaikov,Akhmetfaikov,Ахметфаиков,Әхмәтфаиков,Ахметфаиков,zags_2025,ev_0012259,active,surname
ttn_003091,surname,female,unknown,tatar_registry,Әхмәтфаикова,Ахметфаикова,Axmatfaikova,Akhmetfaikova,Ахметфаикова,Әхмәтфаикова,Ахметфаикова,zags_2025,ev_0012260,active,surname
ttn_003094,given,male,unknown,tatar_registry,Әхмәтхәбиб,Ахметхабиб,Axmatxabib,Akhmetkhabib,Ахметхабиб,Әхмәтхәбиб,Ахметхабиб,zags_2025,ev_0001342,active,given
ttn_003095,surname,male,unknown,tatar_registry,Әхмәтхәбибов,Ахметхабибов,Axmatxabibov,Akhmetkhabibov,Ахметхабибов,Әхмәтхәбибов,Ахметхабибов,zags_2025,ev_0012261,active,surname
ttn_003096,surname,female,unknown,tatar_registry,Әхмәтхәбибова,Ахметхабибова,Axmatxabibova,Akhmetkhabibova,Ахметхабибова,Әхмәтхәбибова,Ахметхабибова,zags_2025,ev_0012262,active,surname
ttn_003099,given,male,unknown,tatar_registry,Әхмәтхәбир,Ахметхабир,Axmatxabir,Akhmetkhabir,Ахметхабир,Әхмәтхәбир,Ахметхабир,zags_2025,ev_0001345,active,given
ttn_003100,surname,male,unknown,tatar_registry,Әхмәтхәбиров,Ахметхабиров,Axmatxabirov,Akhmetkhabirov,Ахметхабиров,Әхмәтхәбиров,Ахметхабиров,zags_2025,ev_0012263,active,surname
ttn_003101,surname,female,unknown,tatar_registry,Әхмәтхәбирова,Ахметхабирова,Axmatxabirova,Akhmetkhabirova,Ахметхабирова,Әхмәтхәбирова,Ахметхабирова,zags_2025,ev_0012264,active,surname
ttn_003104,given,male,unknown,tatar_registry,Әхмәтһади,Ахметхади,Axmathadi,Akhmetkhadi,Ахметхади,Әхмәтһади,Ахметхади,zags_2025,ev_0001348,active,given
ttn_003105,surname,male,unknown,tatar_registry,Әхмәтһадиев,Ахметхадиев,Axmathadiev,Akhmetkhadiev,Ахметхадиев,Әхмәтһадиев,Ахметхадиев,zags_2025,ev_0012265,active,surname
ttn_003106,surname,female,unknown,tatar_registry,Әхмәтһадиева,Ахметхадиева,Axmathadieva,Akhmetkhadieva,Ахметхадиева,Әхмәтһадиева,Ахметхадиева,zags_2025,ev_0012266,active,surname
ttn_003109,given,male,unknown,tatar_registry,Әхмәтхәер,Ахметхаир,Axmatxaer,Akhmetkhair,Ахметхаир,Әхмәтхәер,Ахметхаир,zags_2025,ev_0001351,active,given
ttn_003110,surname,male,unknown,tatar_registry,Әхмәтхәеров,Ахметхаиров,Axmatxaerov,Akhmetkhairov,Ахметхаиров,Әхмәтхәеров,Ахметхаиров,zags_2025,ev_0012267,active,surname
ttn_003111,surname,female,unknown,tatar_registry,Әхмәтхәерова,Ахметхаирова,Axmatxaerova,Akhmetkhairova,Ахметхаирова,Әхмәтхәерова,Ахметхаирова,zags_2025,ev_0012268,active,surname
ttn_003114,given,male,unknown,tatar_registry,Әхмәтхәким,Ахметхаким,Axmatxakim,Akhmetkhakim,Ахметхаким,Әхмәтхәким,Ахметхаким,zags_2025,ev_0001354,active,given
ttn_003115,surname,male,unknown,tatar_registry,Әхмәтхәкимов,Ахметхакимов,Axmatxakimov,Akhmetkhakimov,Ахметхакимов,Әхмәтхәкимов,Ахметхакимов,zags_2025,ev_0012269,active,surname
ttn_003116,surname,female,unknown,tatar_registry,Әхмәтхәкимова,Ахметхакимова,Axmatxakimova,Akhmetkhakimova,Ахметхакимова,Әхмәтхәкимова,Ахметхакимова,zags_2025,ev_0012270,active,surname
ttn_003119,given,male,unknown,tatar_registry,Әхмәтхан,Ахметхан,Axmatxan,Akhmetkhan,Ахметхан,Әхмәтхан,Ахметхан,zags_2025,ev_0001357,active,given
ttn_003120,surname,male,unknown,tatar_registry,Әхмәтханов,Ахметханов,Axmatxanov,Akhmetkhanov,Ахметханов,Әхмәтханов,Ахметханов,zags_2025,ev_0012271,active,surname
ttn_003121,surname,female,unknown,tatar_registry,Әхмәтханова,Ахметханова,Axmatxanova,Akhmetkhanova,Ахметханова,Әхмәтханова,Ахметханова,zags_2025,ev_0012272,active,surname
ttn_003124,given,male,unknown,tatar_registry,Әхмәтхарис,Ахметхарис,Axmatxaris,Akhmetkharis,Ахметхарис,Әхмәтхарис,Ахметхарис,zags_2025,ev_0001360,active,given
ttn_003125,surname,male,unknown,tatar_registry,Әхмәтхарисов,Ахметхарисов,Axmatxarisov,Akhmetkharisov,Ахметхарисов,Әхмәтхарисов,Ахметхарисов,zags_2025,ev_0012273,active,surname
ttn_003126,surname,female,unknown,tatar_registry,Әхмәтхарисова,Ахметхарисова,Axmatxarisova,Akhmetkharisova,Ахметхарисова,Әхмәтхарисова,Ахметхарисова,zags_2025,ev_0012274,active,surname
ttn_003129,given,male,unknown,tatar_registry,Әхмәтхафиз,Ахметхафиз,Axmatxafiz,Akhmetkhafiz,Ахметхафиз,Әхмәтхафиз,Ахметхафиз,zags_2025,ev_0001363,active,given
ttn_003130,surname,male,unknown,tatar_registry,Әхмәтхафизов,Ахметхафизов,Axmatxafizov,Akhmetkhafizov,Ахметхафизов,Әхмәтхафизов,Ахметхафизов,zags_2025,ev_0012275,active,surname
ttn_003131,surname,female,unknown,tatar_registry,Әхмәтхафизова,Ахметхафизова,Axmatxafizova,Akhmetkhafizova,Ахметхафизова,Әхмәтхафизова,Ахметхафизова,zags_2025,ev_0012276,active,surname
ttn_003134,given,male,unknown,tatar_registry,Әхмәтша,Ахметша,Axmatsha,Akhmetsha,Ахметша,Әхмәтша,Ахметша,zags_2025,ev_0001366,active,given
ttn_003135,given,male,unknown,tatar_registry,Әхмәтшәех,Ахметшаих,Axmatshaex,Akhmetshaikh,Ахметшаих,Әхмәтшәех,Ахметшаих,zags_2025,ev_0001369,active,given
ttn_003136,surname,male,unknown,tatar_registry,Әхмәтшәехов,Ахметшаихов,Axmatshaexov,Akhmetshaikhov,Ахметшаихов,Әхмәтшәехов,Ахметшаихов,zags_2025,ev_0012277,active,surname
ttn_003137,surname,female,unknown,tatar_registry,Әхмәтшәехова,Ахметшаихова,Axmatshaexova,Akhmetshaikhova,Ахметшаихова,Әхмәтшәехова,Ахметшаихова,zags_2025,ev_0012278,active,surname
ttn_003140,given,male,unknown,tatar_registry,Әхмәтшакир,Ахметшакир,Axmatshakir,Akhmetshakir,Ахметшакир,Әхмәтшакир,Ахметшакир,zags_2025,ev_0001372,active,given
ttn_003141,surname,male,unknown,tatar_registry,Әхмәтшакиров,Ахметшакиров,Axmatshakirov,Akhmetshakirov,Ахметшакиров,Әхмәтшакиров,Ахметшакиров,zags_2025,ev_0012279,active,surname
ttn_003142,surname,female,unknown,tatar_registry,Әхмәтшакирова,Ахметшакирова,Axmatshakirova,Akhmetshakirova,Ахметшакирова,Әхмәтшакирова,Ахметшакирова,zags_2025,ev_0012280,active,surname
ttn_003145,given,male,unknown,tatar_registry,Әхмәтшәрип,Ахметшарип,Axmatsharip,Akhmetsharip,Ахметшарип,Әхмәтшәрип,Ахметшарип,zags_2025,ev_0001375,active,given
ttn_003146,surname,male,unknown,tatar_registry,Әхмәтшәрипов,Ахметшарипов,Axmatsharipov,Akhmetsharipov,Ахметшарипов,Әхмәтшәрипов,Ахметшарипов,zags_2025,ev_0012281,active,surname
ttn_003147,surname,female,unknown,tatar_registry,Әхмәтшәрипова,Ахметшарипова,Axmatsharipova,Akhmetsharipova,Ахметшарипова,Әхмәтшәрипова,Ахметшарипова,zags_2025,ev_0012282,active,surname
ttn_003150,given,male,unknown,tatar_registry,Әхмәтшәриф,Ахметшариф,Axmatsharif,Akhmetsharif,Ахметшариф,Әхмәтшәриф,Ахметшариф,zags_2025,ev_0001378,active,given
ttn_003151,surname,male,unknown,tatar_registry,Әхмәтшәрифов,Ахметшарифов,Axmatsharifov,Akhmetsharifov,Ахметшарифов,Әхмәтшәрифов,Ахметшарифов,zags_2025,ev_0012283,active,surname
ttn_003152,surname,female,unknown,tatar_registry,Әхмәтшәрифова,Ахметшарифова,Axmatsharifova,Akhmetsharifova,Ахметшарифова,Әхмәтшәрифова,Ахметшарифова,zags_2025,ev_0012284,active,surname
ttn_003155,given,male,unknown,tatar_registry,Әхмәтшәфыйк,Ахметшафик,Axmatshafyyk,Akhmetshafik,Ахметшафик,Әхмәтшәфыйк,Ахметшафик,zags_2025,ev_0001381,active,given
ttn_003156,surname,male,unknown,tatar_registry,Әхмәтшәфыйков,Ахметшафиков,Axmatshafyykov,Akhmetshafikov,Ахметшафиков,Әхмәтшәфыйков,Ахметшафиков,zags_2025,ev_0012285,active,surname
ttn_003157,surname,female,unknown,tatar_registry,Әхмәтшәфыйкова,Ахметшафикова,Axmatshafyykova,Akhmetshafikova,Ахметшафикова,Әхмәтшәфыйкова,Ахметшафикова,zags_2025,ev_0012286,active,surname
ttn_003160,given,male,unknown,tatar_registry,Әхмәтшаһ,Ахметшах,Axmatshah,Akhmetshakh,Ахметшах,Әхмәтшаһ,Ахметшах,zags_2025,ev_0001384,active,given
ttn_003161,surname,male,unknown,tatar_registry,Әхмәтшаһов,Ахметшахов,Axmatshahov,Akhmetshakhov,Ахметшахов,Әхмәтшаһов,Ахметшахов,zags_2025,ev_0012287,active,surname
ttn_003162,surname,female,unknown,tatar_registry,Әхмәтшаһова,Ахметшахова,Axmatshahova,Akhmetshakhova,Ахметшахова,Әхмәтшаһова,Ахметшахова,zags_2025,ev_0012288,active,surname
ttn_003167,surname,male,unknown,tatar_registry,Әхмәтшин,Ахметшин,Axmatshin,Akhmetshin,Ахметшин,Әхмәтшин,Ахметшин,zags_2025,ev_0012289,active,surname
ttn_003168,surname,female,unknown,tatar_registry,Әхмәтшина,Ахметшина,Axmatshina,Akhmetshina,Ахметшина,Әхмәтшина,Ахметшина,zags_2025,ev_0012290,active,surname
ttn_003169,given,male,unknown,tatar_registry,Әхмәтьяр,Ахметьяр,Axmatyar,Akhmetiar,Ахметьяр,Әхмәтьяр,Ахметьяр,zags_2025,ev_0001387,active,given
ttn_003170,surname,male,unknown,tatar_registry,Әхмәтьяров,Ахметьяров,Axmatyarov,Akhmetiarov,Ахметьяров,Әхмәтьяров,Ахметьяров,zags_2025,ev_0012291,active,surname
ttn_003171,surname,female,unknown,tatar_registry,Әхмәтьярова,Ахметьярова,Axmatyarova,Akhmetiarova,Ахметьярова,Әхмәтьярова,Ахметьярова,zags_2025,ev_0012292,active,surname
ttn_003174,given,male,unknown,tatar_registry,Әхнәф,Ахнаф,Axnaf,Akhnaf,Ахнаф,Әхнәф,Ахнаф,zags_2025,ev_0001390,active,given
ttn_003175,given,male,unknown,tatar_registry,Әхнәфетдин,Ахнафетдин,Axnafetdin,Akhnafetdin,Ахнафетдин,Әхнәфетдин,Ахнафетдин,zags_2025,ev_0001393,active,given
ttn_003176,surname,male,unknown,tatar_registry,Әхнәфетдинов,Ахнафетдинов,Axnafetdinov,Akhnafetdinov,Ахнафетдинов,Әхнәфетдинов,Ахнафетдинов,zags_2025,ev_0012293,active,surname
ttn_003177,surname,female,unknown,tatar_registry,Әхнәфетдинова,Ахнафетдинова,Axnafetdinova,Akhnafetdinova,Ахнафетдинова,Әхнәфетдинова,Ахнафетдинова,zags_2025,ev_0012294,active,surname
ttn_003180,surname,male,unknown,tatar_registry,Әхнәфов,Ахнафов,Axnafov,Akhnafov,Ахнафов,Әхнәфов,Ахнафов,zags_2025,ev_0012295,active,surname
